Cod_Cliente,Max_Valor,Mediana_Valor,Media_Valor,Std_Valor,Num_Transacciones,Ocurrencias_Madrugada,Ocurrencias_Mañana,Ocurrencias_Tarde,Ocurrencias_Noche,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_TRANSFER BANCOS,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes,Ocurrencias_Mitad_Mes,Ocurrencias_Principio_Mes,Hora_Mas_Frecuente,Transaccion_Mas_Frecuente,Dia_Mas_Frecuente
1600265,4999.0,150.0,358.8965517241379,914.1530953693692,29,2,14,9,4,20,9,0,0,11,11,7,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Final_Mes
1600267,340.0,100.0,115.83333333333333,102.52235528572942,21,0,13,8,0,0,19,0,2,7,7,7,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600268,1000.0,165.0,195.585625,184.12135030546145,32,0,20,11,1,0,32,0,0,6,7,19,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600274,530.0,100.0,161.79081081081083,123.64635764242183,74,0,18,52,4,15,47,9,3,16,17,41,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600290,3500.0,340.0,471.75,658.1251455026294,36,0,5,7,24,0,36,0,0,14,13,9,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600294,5500.0,225.0,828.7259615384615,1315.829742006935,52,0,27,17,8,25,25,0,2,14,19,19,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Mitad_Mes
1600298,400.0,60.0,69.96969696969697,71.12686062965457,33,1,17,8,7,0,1,13,19,23,7,3,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600301,450.0,85.0,95.75119402985075,79.14091437970454,67,0,16,50,1,0,67,0,0,2,17,48,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600303,1300.0,88.0,177.9624107142857,232.16963649808125,224,0,71,134,19,2,93,118,11,70,55,99,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Principio_Mes
1600305,5000.0,250.0,729.3589743589744,1160.9411900237055,39,0,11,11,17,0,21,18,0,26,1,12,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600309,300.0,130.0,145.66666666666666,52.65928218272634,27,0,18,9,0,11,16,0,0,11,5,11,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600311,1575.0,257.0,381.64444444444445,387.8134600526132,45,0,25,14,6,8,27,0,10,11,15,19,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600318,1000.0,116.5,180.0734756097561,168.93857411146618,164,6,47,65,46,0,164,0,0,59,64,41,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600319,6500.0,200.0,647.9315384615385,1318.6567189934635,52,0,26,17,9,0,13,31,8,25,16,11,Ocurrencias_Mañana,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Final_Mes
1600325,530.0,250.0,252.37105263157895,93.91596763388102,19,0,6,10,3,0,19,0,0,9,3,7,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600327,4021.52,200.0,484.6576119402985,750.947855632506,67,0,12,43,12,0,51,12,4,28,16,23,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600331,2060.0,870.0,787.5300000000001,472.6791680410721,21,0,3,4,14,0,21,0,0,6,8,7,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600333,1366.05,100.0,162.9850505050505,193.31587344357558,99,0,49,35,15,23,63,13,0,22,6,71,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600334,1500.0,360.0,318.76882352941175,304.54852730463574,34,0,12,20,2,0,8,0,26,5,11,18,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600340,570.0,165.0,220.0,139.77425408587646,20,0,13,4,3,7,13,0,0,15,2,3,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600342,3000.0,200.0,573.1535483870969,902.2005510289767,31,0,6,16,9,0,31,0,0,3,5,23,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600344,920.0,212.5,299.0693103448276,234.30698068883058,58,0,24,22,12,0,38,0,20,21,28,9,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600347,380.0,180.0,172.28034482758622,77.43661410113614,29,0,15,14,0,8,21,0,0,6,5,18,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600348,8000.0,355.0,703.3932000000001,1683.7309598495833,25,0,10,12,3,2,4,0,19,3,6,16,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600353,2800.0,347.5,636.6832926829268,672.8105262679275,82,0,35,45,2,0,82,0,0,27,24,31,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600354,3900.0,200.0,416.75951612903225,654.0800563334772,62,0,39,13,10,2,60,0,0,12,22,28,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600356,750.0,100.0,139.72705128205126,120.80302672209051,78,0,23,55,0,40,38,0,0,27,13,38,Ocurrencias_Tarde,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1600358,4319.0,160.0,610.9166666666666,1038.1744084473821,93,0,40,50,3,14,79,0,0,25,28,40,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600367,650.0,100.0,160.54255319148936,162.28064893703888,47,0,28,18,1,5,38,0,4,22,7,18,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600376,1000.0,100.0,146.35,172.5883720122713,40,2,12,22,4,0,39,0,1,14,3,23,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600377,440.0,125.0,199.35,154.88197672999098,20,0,14,6,0,0,20,0,0,3,9,8,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600378,830.0,80.0,147.96608695652176,198.98706238755437,23,0,6,17,0,10,13,0,0,7,7,9,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600379,2200.0,200.0,305.6611940298507,351.3883004102716,67,0,33,30,4,20,30,0,17,21,10,36,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600383,362.5,115.0,142.64,101.6987403505515,19,0,11,8,0,5,14,0,0,3,6,10,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600387,108.0,80.0,68.9047619047619,22.877728825005253,21,0,7,6,8,0,21,0,0,0,0,21,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600389,1752.0,220.0,314.98636363636365,339.5776457367943,44,0,18,24,2,0,44,0,0,7,21,16,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600390,2350.0,245.0,575.6071428571429,645.2845676757064,28,0,22,6,0,1,23,0,4,11,8,9,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600395,2000.0,174.0,254.72324074074075,304.12747101171067,108,0,38,51,19,20,47,41,0,8,40,60,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600397,1000.0,160.0,247.14285714285714,209.58444843461322,196,0,127,67,2,45,151,0,0,75,56,65,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600399,1203.6,87.5,217.71439999999998,271.2057906729328,50,0,15,20,15,5,43,0,2,16,8,26,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600401,700.0,150.0,171.72,139.17967245431282,50,0,24,18,8,0,50,0,0,28,13,9,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600402,4420.0,170.0,765.9702040816327,1052.007268060464,49,0,19,17,13,1,48,0,0,11,13,25,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600404,1090.0,96.03,155.73989130434782,208.0457691692355,92,0,52,23,17,0,92,0,0,9,27,56,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600407,1000.0,260.0,305.5588333333333,219.68812684095383,60,0,18,38,4,47,8,0,5,8,32,20,Ocurrencias_Tarde,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Mitad_Mes
1600408,433.16,121.68,143.14530303030304,108.23019559069027,66,0,30,14,22,0,66,0,0,24,20,22,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600409,180.0,40.0,62.774193548387096,57.49707799962207,31,0,14,14,3,0,4,0,27,14,13,4,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600410,1770.0,400.0,596.7864,585.2105260422668,25,0,13,10,2,0,25,0,0,13,5,7,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600418,400.0,100.0,127.65625,59.310342553984356,32,0,24,8,0,0,32,0,0,2,4,26,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600421,3600.0,224.5,524.35,971.4575199965743,20,4,3,13,0,0,20,0,0,0,4,16,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600424,5100.0,150.0,447.2024590163934,970.5082746799153,61,0,27,31,3,0,27,34,0,19,28,14,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Mitad_Mes
1600426,944.0,278.975,356.6823529411765,253.13289687265936,34,0,15,15,4,0,34,0,0,19,7,8,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600428,3300.0,168.27,502.1616666666667,682.9735821702448,96,0,45,32,19,0,79,17,0,38,30,28,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600431,2000.0,130.0,261.7483928571429,422.59585264440534,168,0,110,47,11,24,107,3,34,47,64,57,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600437,3335.0,66.15,443.0785714285715,712.9054845448869,28,0,2,7,19,0,28,0,0,11,9,8,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600439,500.0,105.0,126.7421052631579,90.75239742668687,38,0,14,10,14,0,38,0,0,23,7,8,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600440,610.0,132.0,229.2224324324324,213.43169511586143,37,0,34,3,0,12,25,0,0,9,28,0,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600442,2952.78,291.5,572.557868852459,683.2683134613975,61,0,40,19,2,0,41,20,0,15,30,16,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600443,1528.03,160.94,330.9110416666667,368.88956609734515,48,0,29,13,6,0,24,0,24,4,18,26,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600447,1500.0,159.975,304.9163043478261,298.78835564611376,92,0,34,26,32,10,67,0,15,13,40,39,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600450,4000.0,200.0,322.1713125,488.7830835966158,160,4,71,66,19,10,69,59,22,45,46,69,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600454,1000.0,337.5,356.64050000000003,322.3549932095131,20,0,13,7,0,0,20,0,0,2,7,11,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600455,3000.0,180.0,348.3157894736842,520.2888545571458,38,0,31,7,0,0,14,1,23,12,15,11,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Mitad_Mes
1600459,2955.0,144.17,374.85655172413794,690.4593964801151,29,0,0,11,18,0,11,5,13,15,12,2,Ocurrencias_Noche,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600460,1000.0,325.9,365.2968181818182,231.74357344325878,22,0,8,9,5,5,17,0,0,10,2,10,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600461,1200.0,151.0,232.53895348837207,228.43892508542854,86,0,38,32,16,4,46,36,0,32,23,31,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600462,1800.0,350.0,491.2519047619048,403.2783985206207,42,0,17,19,6,11,29,0,2,10,10,22,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600465,1260.0,100.0,204.54666666666665,261.57993421128845,75,0,25,32,18,0,25,0,50,24,15,36,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600467,2300.0,300.0,377.472,436.72124915456646,65,0,29,30,6,14,51,0,0,13,21,31,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600469,500.0,135.0,175.19230769230768,128.2690981431675,26,0,10,11,5,0,14,0,12,7,11,8,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600476,400.0,120.0,208.0952380952381,132.2731661229536,21,2,9,2,8,0,21,0,0,9,0,12,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600477,2400.0,300.0,519.8529411764706,532.8773883846953,34,0,9,15,10,0,24,0,10,15,10,9,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600479,2000.0,475.0,617.6845454545454,490.66465615265446,22,0,6,14,2,0,20,0,2,8,7,7,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600481,2900.0,430.0,497.612,514.0217467048619,30,0,7,18,5,0,8,22,0,12,6,12,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Final_Mes
1600482,942.0,218.0,250.2202777777778,175.37800472100437,36,0,17,9,10,8,28,0,0,8,3,25,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600484,2761.11,200.0,675.3689361702128,807.231646070946,47,0,20,20,7,16,31,0,0,10,8,29,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600485,670.0,80.0,116.87714285714286,139.47543989405642,63,0,40,23,0,16,27,0,20,32,20,11,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600491,5000.0,295.0,609.2008823529412,1164.5735518631693,34,0,11,11,12,1,23,0,10,18,12,4,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600500,823.33,100.0,128.16379310344828,142.93709228283694,58,0,24,31,3,7,51,0,0,2,12,44,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600502,1368.0,375.0,541.975588235294,324.60735902701276,34,0,17,14,3,12,16,0,6,11,20,3,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600507,1450.0,100.0,196.5416842105263,248.9649493815094,95,0,42,37,16,7,88,0,0,24,31,40,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600511,979.0,264.0,331.24199999999996,276.15583026452816,45,0,18,17,10,0,45,0,0,16,16,13,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600512,862.13,340.0,409.05947368421056,248.21526608243553,19,0,8,10,1,0,18,0,1,2,6,11,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600514,900.0,70.0,207.1153846153846,216.46141955056595,26,0,2,22,2,11,2,0,13,1,11,14,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600522,4300.0,770.0,1042.385789473684,996.0732520642381,95,0,59,36,0,0,65,0,30,33,45,17,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600533,4400.0,103.5,342.76785714285717,825.0617427192595,28,0,14,5,9,0,21,0,7,9,3,16,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600535,675.0,47.33,90.86697530864198,116.33199668847487,162,0,34,71,57,10,46,60,46,73,53,36,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Final_Mes
1600538,1400.0,121.77,342.02763636363636,423.86949630737206,55,0,37,16,2,2,53,0,0,17,24,14,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600541,7760.0,141.275,548.4690094339624,1233.512204551575,212,0,125,50,37,10,129,6,67,71,77,64,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600543,1106.45,143.35,292.72024999999996,307.0546243852161,40,0,19,5,16,0,23,0,17,19,8,13,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600547,1600.0,68.5,232.60666666666665,354.027355750212,66,0,36,27,3,0,36,14,16,19,17,30,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600549,1553.0,700.0,720.0,344.952829449846,23,0,6,0,17,0,21,0,2,8,0,15,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600550,700.0,68.4,137.4409090909091,138.5101966159755,44,0,6,37,1,0,20,0,24,20,12,12,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600559,3800.0,303.0,669.802,761.5876575960923,75,0,22,42,11,9,54,0,12,24,19,32,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600562,3000.0,73.0,360.6284375,640.8598313679926,64,0,27,23,14,0,51,0,13,11,33,20,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600574,6500.0,360.0,933.7722222222224,1191.0069099292486,72,0,35,29,8,8,42,0,22,19,30,23,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600577,4300.0,140.0,296.37326797385623,550.2340755650583,153,0,79,69,5,15,138,0,0,26,42,85,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600583,1030.0,150.0,187.46823008849557,148.9387926825727,226,0,114,91,21,26,90,79,31,93,63,70,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600586,1400.0,300.0,425.16473684210524,352.1335522269682,38,0,24,11,3,0,38,0,0,15,21,2,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600587,1800.0,100.0,263.5416666666667,475.8253222757702,24,0,3,17,4,0,10,6,8,9,8,7,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600592,10000.0,145.0,574.6303125000001,1790.780969806883,32,0,17,12,3,9,20,0,3,9,22,1,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600594,1400.0,267.0,413.4325,410.0977397189366,32,0,19,7,6,0,30,0,2,10,7,15,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600600,1200.0,136.0,219.8290410958904,251.1466328228081,73,0,50,20,3,0,73,0,0,25,30,18,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600603,9480.0,122.5,303.34499999999997,890.7022445371705,122,0,23,77,22,18,23,0,81,35,31,56,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600604,668.0,35.0,91.50760416666667,135.52722497320016,96,0,37,59,0,0,96,0,0,28,24,44,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600606,400.0,100.0,114.25925925925925,100.84702527651724,27,0,10,17,0,10,14,0,3,6,13,8,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600608,500.0,82.0,116.20076923076923,99.09772646987405,39,0,19,20,0,19,20,0,0,21,10,8,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600609,1300.5,300.0,329.3864444444444,301.4653815430371,45,0,24,8,13,0,45,0,0,15,17,13,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600611,1300.0,100.0,199.90957627118647,258.3035559923256,118,0,28,43,47,43,56,11,8,23,39,56,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600617,5300.0,350.0,1696.6666666666667,1960.22022572295,21,0,9,12,0,0,0,21,0,4,0,17,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Principio_Mes
1600618,120.0,50.0,60.0,32.798083567706904,36,0,13,19,4,5,31,0,0,3,13,20,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600624,3000.0,509.375,874.9495454545454,842.2581006549187,22,0,10,0,12,0,22,0,0,13,4,5,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600630,1000.0,200.0,244.74074074074073,202.55532816655543,27,0,14,8,5,0,26,0,1,8,2,17,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600633,400.0,115.5,135.56578947368422,102.65543067299063,38,0,21,17,0,5,33,0,0,12,11,15,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600638,1250.0,155.95,245.37065217391302,226.80819546629337,46,0,26,15,5,0,29,0,17,14,8,24,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600648,1100.0,60.0,128.32028985507247,195.74876270900194,138,0,71,67,0,10,50,7,71,73,33,32,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600663,150.0,19.939999999999998,30.808695652173913,32.21600456183747,92,0,42,48,2,0,9,0,83,31,42,19,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Mitad_Mes
1600667,1000.0,27.0,86.38791666666667,156.24050048342798,48,0,19,25,4,0,31,0,17,15,9,24,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600669,656.0,74.69,110.368,131.88207986117993,95,0,60,35,0,14,23,49,9,30,33,32,Ocurrencias_Mañana,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Mitad_Mes
1600671,1000.0,100.0,187.98923076923077,252.69422782427873,39,0,19,17,3,10,6,0,23,16,13,10,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600685,580.0,100.0,145.76473684210526,112.4887773307895,57,0,33,17,7,0,22,0,35,12,17,28,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600688,820.25,20.0,118.64475524475525,176.82383137068575,143,0,56,86,1,0,58,0,85,58,50,35,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600689,2000.0,223.5,438.0644117647059,465.61708406948867,102,0,56,31,15,9,93,0,0,41,15,46,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600698,1000.0,1000.0,732.8568181818182,340.91561387626706,22,1,16,4,1,0,19,3,0,7,9,6,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600700,6940.0,300.0,593.2452459016394,919.1037690379997,122,0,35,34,53,3,106,12,1,21,56,45,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600703,1100.0,97.5,197.12141509433962,225.4143229549013,106,0,57,45,4,0,23,62,21,24,35,47,Ocurrencias_Mañana,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Principio_Mes
1600704,943.96,282.47,357.4189090909091,273.15040549303626,55,0,19,33,3,11,35,0,9,14,3,38,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600705,2682.0,196.0,460.38735294117646,619.3416897892167,34,0,11,14,9,2,32,0,0,10,12,12,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600707,5000.0,471.77,943.3654166666666,1452.339442856965,24,0,1,7,16,0,24,0,0,8,8,8,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600708,1251.13,159.495,185.30136363636365,190.81262396186878,44,0,28,12,4,0,31,0,13,5,13,26,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600709,2020.0,200.0,309.3710493827161,364.3118175914421,162,0,77,73,12,28,101,0,33,52,44,66,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600712,5300.0,67.77,229.7921848739496,589.2289761523604,119,0,76,41,2,8,34,34,43,54,41,24,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600714,300.99,85.44,98.57470588235294,68.645830910637,51,0,33,10,8,3,48,0,0,5,16,30,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600717,1147.0,200.0,289.6632786885246,252.1679493824259,61,0,30,21,10,2,18,0,41,19,9,33,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600723,4000.0,175.0,467.9092,824.7895501447133,50,0,25,23,2,0,35,8,7,13,17,20,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600726,9000.0,200.0,630.1709999999999,1334.6120055886809,230,3,154,62,11,9,81,140,0,70,47,113,Ocurrencias_Mañana,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Principio_Mes
